figure_panel,plotted_layer,sample_id,alternative_id,source_dataset_label,source_publication_label,country,site_or_location,published_group_label,latitude,longitude,date_text,date_median_year_ce,temporal_window,genetic_sex,autosomal_snp_count,mt_haplogroup,y_haplogroup_terminal,y_haplogroup_path,y_haplogroup_isogg,y_lineage_category,lineage_focus,s1_visible_comparator,s1_visibility_assignment_basis,s1_marker_role,coordinate_status,coordinate_source,claim_boundary
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,BBC024,BBC024.A0101,"Gretzinger et al., Nature 2025 Supplementary Table S1","Gretzinger et al., Nature 2025",Croatia,Bubi's cave,BBC MP,45.34,15.47,250 CE - 300 CE,275.0,2500 BCE-550 CE,M,775218,I5c,G2a,"PF3141,U5",G2a,G2a or downstream,G2a,Yes,Source-table visible male-line proxy flag,Visible E-V13/J2b/R1b/G2a comparator point,source approximate site coordinate,Gretzinger et al. 2025 Supplementary Table S1 approximate site coordinate,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,BBC026,BBC026.B0101,"Gretzinger et al., Nature 2025 Supplementary Table S1","Gretzinger et al., Nature 2025",Croatia,Bubi's cave,BBC MP,45.34,15.47,250 CE - 300 CE,275.0,2500 BCE-550 CE,F,26739,nan,..,..,..,other/uncertain,other,No,Background ancient-DNA sample,Background ancient-DNA sample point,source approximate site coordinate,Gretzinger et al. 2025 Supplementary Table S1 approximate site coordinate,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,BBC027,BBC027.A0101,"Gretzinger et al., Nature 2025 Supplementary Table S1","Gretzinger et al., Nature 2025",Croatia,Bubi's cave,BBC MP,45.34,15.47,250 CE - 300 CE,275.0,2500 BCE-550 CE,M,840555,K2b1b,J2b2a1a1a1b~,"Y15058,Z34462",J2b2a1a1a1b~,J2b-L283 or downstream,J2b,Yes,Source-table visible male-line proxy flag,Visible E-V13/J2b/R1b/G2a comparator point,source approximate site coordinate,Gretzinger et al. 2025 Supplementary Table S1 approximate site coordinate,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,BBC029,BBC029.A0101,"Gretzinger et al., Nature 2025 Supplementary Table S1","Gretzinger et al., Nature 2025",Croatia,Bubi's cave,BBC MP,45.34,15.47,250 CE - 300 CE,275.0,2500 BCE-550 CE,M,45061,W,J2b2a~,"AM01378,Z625",J2b2a~,J2b other/unspecified,J2b,Yes,Source-table visible male-line proxy flag,Visible E-V13/J2b/R1b/G2a comparator point,source approximate site coordinate,Gretzinger et al. 2025 Supplementary Table S1 approximate site coordinate,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,BBC030,BBC030.B0101,"Gretzinger et al., Nature 2025 Supplementary Table S1","Gretzinger et al., Nature 2025",Croatia,Bubi's cave,BBC MP,45.34,15.47,250 CE - 300 CE,275.0,2500 BCE-550 CE,F,33482,HV0e,..,..,..,other/uncertain,other,No,Background ancient-DNA sample,Background ancient-DNA sample point,source approximate site coordinate,Gretzinger et al. 2025 Supplementary Table S1 approximate site coordinate,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,BBC031,BBC031.A0101,"Gretzinger et al., Nature 2025 Supplementary Table S1","Gretzinger et al., Nature 2025",Croatia,Bubi's cave,BBC MP,45.34,15.47,250 CE - 300 CE,275.0,2500 BCE-550 CE,M,273697,I5c,G2a,"PF3141,U5",G2a,G2a or downstream,G2a,Yes,Source-table visible male-line proxy flag,Visible E-V13/J2b/R1b/G2a comparator point,source approximate site coordinate,Gretzinger et al. 2025 Supplementary Table S1 approximate site coordinate,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,BBC032,BBC032.A0101,"Gretzinger et al., Nature 2025 Supplementary Table S1","Gretzinger et al., Nature 2025",Croatia,Bubi's cave,BBC MP,45.34,15.47,250 CE - 300 CE,275.0,2500 BCE-550 CE,M,82797,K1a3a3,J2b2a~,"AM01367,Z605",J2b2a~,J2b other/unspecified,J2b,Yes,Source-table visible male-line proxy flag,Visible E-V13/J2b/R1b/G2a comparator point,source approximate site coordinate,Gretzinger et al. 2025 Supplementary Table S1 approximate site coordinate,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,BBC033,BBC033.A0101,"Gretzinger et al., Nature 2025 Supplementary Table S1","Gretzinger et al., Nature 2025",Croatia,Bubi's cave,BBC MP,45.34,15.47,250 CE - 300 CE,275.0,2500 BCE-550 CE,M,627060,I5c,G2a,"PF3141,U5",G2a,G2a or downstream,G2a,Yes,Source-table visible male-line proxy flag,Visible E-V13/J2b/R1b/G2a comparator point,source approximate site coordinate,Gretzinger et al. 2025 Supplementary Table S1 approximate site coordinate,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,BBC034,BBC034.A0101,"Gretzinger et al., Nature 2025 Supplementary Table S1","Gretzinger et al., Nature 2025",Croatia,Bubi's cave,BBC MP,45.34,15.47,250 CE - 300 CE,275.0,2500 BCE-550 CE,M,787681,nan,G2a2b2a1a1b,"S20969,Z3390",G2a2b2a1a1b,G2a or downstream,G2a,Yes,Source-table visible male-line proxy flag,Visible E-V13/J2b/R1b/G2a comparator point,source approximate site coordinate,Gretzinger et al. 2025 Supplementary Table S1 approximate site coordinate,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,BBC035,BBC035.A0101,"Gretzinger et al., Nature 2025 Supplementary Table S1","Gretzinger et al., Nature 2025",Croatia,Bubi's cave,BBC MP,45.34,15.47,250 CE - 300 CE,275.0,2500 BCE-550 CE,M,21994,J1c,nan,nan,nan,other/uncertain,other,No,Background ancient-DNA sample,Background ancient-DNA sample point,source approximate site coordinate,Gretzinger et al. 2025 Supplementary Table S1 approximate site coordinate,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,BBC038,BBC038.A0101,"Gretzinger et al., Nature 2025 Supplementary Table S1","Gretzinger et al., Nature 2025",Croatia,Bubi's cave,BBC MP,45.34,15.47,250 CE - 300 CE,275.0,2500 BCE-550 CE,M,313097,U8a1a1,E1b1b1a1b1~,"FGC11422,SK887,Y3865",E1b1b1a1b1~,E other/uncertain,E-V13,Yes,Explicit figure-source visibility assignment,Visible E-V13/J2b/R1b/G2a comparator point,source approximate site coordinate,Gretzinger et al. 2025 Supplementary Table S1 approximate site coordinate,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I15501,I15501,"Olalde et al., Cell 2023 Data S2 Table 1","Olalde et al., Cell 2023",Serbia,"Viminacium, Pirivoj Necropolis",Serbia_ViminaciumPirivoj,44.732,21.234,50-350 CE,200.0,2500 BCE-550 CE,Undetermined (male based on physical anthropology),11324,J1c1,..,..,..,no Y / female / unavailable,other,No,Background ancient-DNA sample,Background ancient-DNA sample point,source coordinate,Olalde et al. 2023 Data S2 Table 1 coordinate,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I15485,I15485,"Olalde et al., Cell 2023 Data S2 Table 1","Olalde et al., Cell 2023",Serbia,"Viminacium, Rit Necropolis",Serbia_ViminaciumRit,44.732,21.234,100-300 CE,200.0,2500 BCE-550 CE,Undetermined,7304,H,..,..,..,no Y / female / unavailable,other,No,Background ancient-DNA sample,Background ancient-DNA sample point,source coordinate,Olalde et al. 2023 Data S2 Table 1 coordinate,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I15505,I15505,"Olalde et al., Cell 2023 Data S2 Table 1","Olalde et al., Cell 2023",Serbia,"Viminacium, Rit Necropolis",Serbia_ViminaciumRit,44.732,21.234,100-300 CE,200.0,2500 BCE-550 CE,M,3417,J1d1a1,..,..,..,no Y / female / unavailable,other,No,Background ancient-DNA sample,Background ancient-DNA sample point,source coordinate,Olalde et al. 2023 Data S2 Table 1 coordinate,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I15519,I15519,"Olalde et al., Cell 2023 Data S2 Table 1","Olalde et al., Cell 2023",Serbia,"Viminacium, Rit Necropolis",Serbia_ViminaciumRit,44.732,21.234,100-300 CE,200.0,2500 BCE-550 CE,F,4150,R0a2d,..,..,..,no Y / female / unavailable,other,No,Background ancient-DNA sample,Background ancient-DNA sample point,source coordinate,Olalde et al. 2023 Data S2 Table 1 coordinate,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I15503,I15503,"Olalde et al., Cell 2023 Data S2 Table 1","Olalde et al., Cell 2023",Serbia,"Viminacium, Više Grobalja necropolis",Serbia_ViminaciumGrobalja,44.732,21.234,100-200 CE,150.0,2500 BCE-550 CE,F,24996,U5a2c,..,..,..,no Y / female / unavailable,other,No,Background ancient-DNA sample,Background ancient-DNA sample point,source coordinate,Olalde et al. 2023 Data S2 Table 1 coordinate,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I26776,I26776,"Olalde et al., Cell 2023 Data S2 Table 1","Olalde et al., Cell 2023",Croatia,"Poliklinika, Zadar",Croatia_Zadar,44.1092,15.230634,200-400 CE,300.0,2500 BCE-550 CE,M,668214,H105,R-DF13,"R1b,R-M269,R-L23,R-L52,R-L151,R-P312,R-S461,R-L21,R-DF13",R1b1a1b1a1a2c1a,R1b western/central-European/Italic-compatible,R1b,Yes,Source-table visible male-line proxy flag,Visible E-V13/J2b/R1b/G2a comparator point,source coordinate,Olalde et al. 2023 Data S2 Table 1 coordinate,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I26897,I26897,"Olalde et al., Cell 2023 Data S2 Table 1","Olalde et al., Cell 2023",Croatia,Gardun,Croatia_Gardun,43.602409,16.715252,400-600 CE,500.0,2500 BCE-550 CE,M,943544,H1e,R-L2,"R1b,R-M269,R-L23,R-L52,R-L151,R-P312,R-U152,R-L2",R1b1a1b1a1a2b1,R1b western/central-European/Italic-compatible,R1b,Yes,Source-table visible male-line proxy flag,Visible E-V13/J2b/R1b/G2a comparator point,source coordinate,Olalde et al. 2023 Data S2 Table 1 coordinate,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I26899,I26899,"Olalde et al., Cell 2023 Data S2 Table 1","Olalde et al., Cell 2023",Croatia,Gardun,Croatia_Gardun,43.602409,16.715252,432-598 cal CE (Beta-584485),500.0,2500 BCE-550 CE,M,21419,n/a (<2x coverage),E-L618,"E1b,E-M78,E-L618",E1b1b1a1b1,other/uncertain,other,No,Background ancient-DNA sample,Background ancient-DNA sample point,source coordinate,Olalde et al. 2023 Data S2 Table 1 coordinate,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I24343,I24343,"Olalde et al., Cell 2023 Data S2 Table 1","Olalde et al., Cell 2023",Croatia,Mala Metaljka,Croatia_MalaMetaljka,45.12773,15.31854,"433-578 cal CE (1550±20 BP, UCIAMS-179779)",514.0,2500 BCE-550 CE,F,33237,J1c5,..,..,..,no Y / female / unavailable,other,No,Background ancient-DNA sample,Background ancient-DNA sample point,source coordinate,Olalde et al. 2023 Data S2 Table 1 coordinate,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I15506,I15506,"Olalde et al., Cell 2023 Data S2 Table 1","Olalde et al., Cell 2023",Serbia,"Viminacium, Rit Necropolis",Serbia_ViminaciumRit,44.732,21.234,100-300 CE,200.0,2500 BCE-550 CE,Undetermined,..,HV9+152,..,..,..,no Y / female / unavailable,other,No,Background ancient-DNA sample,Background ancient-DNA sample point,source coordinate,Olalde et al. 2023 Data S2 Table 1 coordinate,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I26706,I26706,"Olalde et al., Cell 2023 Data S2 Table 1","Olalde et al., Cell 2023",Croatia,"Dragulin necropolis, Trogir",Croatia_TrogirDragulin,43.520433,16.245953,1-50 CE,25.0,2500 BCE-550 CE,Undetermined,..,..,..,..,..,no Y / female / unavailable,other,No,Background ancient-DNA sample,Background ancient-DNA sample point,source coordinate,Olalde et al. 2023 Data S2 Table 1 coordinate,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
